chrom	pos	n_donors	max_indel_reads	max_indel_fraction	blacklisted
chr1	54777615	0	0	0.0	0
chr1	54805301	0	0	0.0	0
chr1	54814634	0	0	0.0	0
chr1	54848449	0	0	0.0	0
chr1	54944817	1	41	0.6721	1
chr1	55048171	0	0	0.0	0
chr1	55053123	0	0	0.0	0
chr1	55077406	0	0	0.0	0
chr1	55193393	0	0	0.0	0
chr1	55322499	0	0	0.0	0
chr1	55500054	0	0	0.0	0
chr1	55577817	0	0	0.0	0
chr1	55607674	0	0	0.0	0
chr1	55723771	0	0	0.0	0
chr1	55786856	0	0	0.0	0
chr1	55843840	0	0	0.0	0
chr1	55994665	0	0	0.0	0
chr1	56131749	0	0	0.0	0
chr1	56253738	0	0	0.0	0
chr1	56267793	0	0	0.0	0
chr1	56294206	0	0	0.0	0
chr1	56315967	0	0	0.0	0
chr1	56334182	0	0	0.0	0
chr1	56377682	0	0	0.0	0
chr1	56407551	0	0	0.0	0
chr1	56526127	0	0	0.0	0
chr1	56711708	0	0	0.0	0
chr1	56745057	0	0	0.0	0
chr1	56924917	0	0	0.0	0
chr1	56931686	0	0	0.0	0
chr1	56963492	0	0	0.0	0
chr1	57006302	0	0	0.0	0
chr1	57018944	0	0	0.0	0
chr1	57234889	0	0	0.0	0
chr1	57537299	0	0	0.0	0
chr1	57637693	0	0	0.0	0
chr1	57741663	0	0	0.0	0
chr1	57815914	0	0	0.0	0
chr1	58020596	0	0	0.0	0
chr1	58037375	0	0	0.0	0
chr1	58054558	0	0	0.0	0
chr1	58356175	0	0	0.0	0
chr1	58363329	0	0	0.0	0
chr1	58463877	0	0	0.0	0
chr1	58476401	0	0	0.0	0
chr1	58556759	0	0	0.0	0
chr1	58586023	0	0	0.0	0
chr1	58716220	0	0	0.0	0
chr1	58738201	0	0	0.0	0
chr1	58822410	0	0	0.0	0
chr1	58873917	0	0	0.0	0
chr1	59006622	0	0	0.0	0
chr1	59015593	0	0	0.0	0
chr1	59022238	0	0	0.0	0
chr1	59112798	0	0	0.0	0
chr1	59151240	0	0	0.0	0
chr1	59217028	0	0	0.0	0
chr1	59229723	0	0	0.0	0
chr1	59485983	0	0	0.0	0
chr1	59639981	0	0	0.0	0
chr1	59673195	0	0	0.0	0
chr1	59677347	0	0	0.0	0
chr1	59697035	0	0	0.0	0
chr1	59881746	0	0	0.0	0
chr1	60225200	0	0	0.0	0
chr1	60319220	0	0	0.0	0
chr1	60486958	0	0	0.0	0
chr1	60749281	0	0	0.0	0
chr1	60967849	0	0	0.0	0
chr1	61358312	1	42	0.7636	1
chr1	61405298	0	0	0.0	0
chr1	61408076	0	0	0.0	0
chr1	61450593	0	0	0.0	0
chr1	61476802	0	0	0.0	0
chr1	61578692	0	0	0.0	0
chr1	61602563	0	0	0.0	0
chr1	61640914	0	0	0.0	0
chr1	61983702	0	0	0.0	0
chr1	62065001	0	0	0.0	0
chr1	62169146	0	0	0.0	0
chr1	62305133	0	1	0.0312	0
chr1	62359219	0	0	0.0	0
chr1	62412702	0	0	0.0	0
chr1	62738396	0	0	0.0	0
chr1	62899805	0	0	0.0	0
chr1	62980166	0	0	0.0	0
chr1	62983779	0	0	0.0	0
chr1	63350550	0	0	0.0	0
chr1	63361241	0	0	0.0	0
chr1	63440834	0	0	0.0	0
chr1	63507182	0	0	0.0	0
chr1	63579460	0	0	0.0	0
chr1	63595002	0	0	0.0	0
chr1	63657859	0	0	0.0	0
chr1	63747254	0	0	0.0	0
chr1	63871782	0	0	0.0	0
chr1	63996885	0	1	0.0244	0
chr1	64060662	0	0	0.0	0
chr1	64078641	0	0	0.0	0
chr1	64296501	0	0	0.0	0
chr1	64333846	0	0	0.0	0
chr1	64335678	0	0	0.0	0
chr1	64377651	0	0	0.0	0
chr1	64391991	0	0	0.0	0
chr1	64494792	0	1	0.0227	0
chr1	64557045	0	0	0.0	0
chr1	64580838	0	0	0.0	0
chr1	64584610	0	0	0.0	0
chr1	64724218	0	0	0.0	0
chr1	64846827	0	0	0.0	0
chr1	65129346	0	0	0.0	0
chr1	65149278	0	0	0.0	0
chr1	65153114	0	0	0.0	0
chr1	65217581	0	0	0.0	0
chr1	65285932	0	0	0.0	0
chr1	65409675	0	0	0.0	0
chr1	65505042	0	0	0.0	0
chr1	65743507	1	64	0.7619	1
chr1	65792198	0	0	0.0	0
chr1	66103184	0	0	0.0	0
chr1	66124015	0	0	0.0	0
chr1	66183198	0	0	0.0	0
chr1	66204130	0	0	0.0	0
chr1	66217119	0	0	0.0	0
chr1	66293816	0	0	0.0	0
chr1	66371828	0	0	0.0	0
chr1	66402556	0	0	0.0	0
chr1	66509753	2	26	0.6	1
chr1	66593032	0	0	0.0	0
chr1	66617816	0	0	0.0	0
chr1	66677669	0	0	0.0	0
chr1	66693179	0	0	0.0	0
chr1	66722592	0	0	0.0	0
chr1	66757011	0	0	0.0	0
chr1	66787910	0	0	0.0	0
chr1	66951390	0	0	0.0	0
chr1	67101242	0	0	0.0	0
chr1	67234235	0	0	0.0	0
chr1	67336472	0	0	0.0	0
chr1	67712051	0	0	0.0	0
chr1	67881235	0	0	0.0	0
chr1	67982293	0	0	0.0	0
chr1	68126854	0	0	0.0	0
chr1	68132614	0	0	0.0	0
chr1	68264822	0	0	0.0	0
chr1	68376011	0	0	0.0	0
chr1	68455365	0	0	0.0	0
chr1	68547916	0	0	0.0	0
chr1	68551156	0	0	0.0	0
chr1	68597427	0	0	0.0	0
chr1	68740838	0	0	0.0	0
chr1	68775394	0	0	0.0	0
chr1	68917370	0	0	0.0	0
chr1	68985271	0	0	0.0	0
chr1	68985641	0	0	0.0	0
chr1	69005714	0	0	0.0	0
chr1	69057195	0	0	0.0	0
chr1	69251651	0	0	0.0	0
chr1	69339627	0	0	0.0	0
chr1	69561855	0	0	0.0	0
chr1	69625679	0	0	0.0	0
chr1	69637578	0	0	0.0	0
chr1	69671196	0	0	0.0	0
chr1	70007110	0	0	0.0	0
chr1	70050801	0	0	0.0	0
chr1	70244754	0	0	0.0	0
chr1	70369899	0	0	0.0	0
chr1	70372937	0	0	0.0	0
chr1	70457871	0	0	0.0	0
chr1	70515881	0	0	0.0	0
chr1	70555080	0	0	0.0	0
chr1	70768332	0	0	0.0	0
chr1	70897586	0	0	0.0	0
chr1	70954089	0	0	0.0	0
chr1	71064864	0	0	0.0	0
chr1	71129985	0	0	0.0	0
chr1	71142481	0	0	0.0	0
chr1	71177594	0	0	0.0	0
chr1	71179524	0	0	0.0	0
chr1	71271499	0	0	0.0	0
chr1	71367108	0	0	0.0	0
chr1	71375105	0	0	0.0	0
chr1	71424700	0	0	0.0	0
chr1	71580306	0	0	0.0	0
chr1	71585351	0	0	0.0	0
chr1	71799436	0	0	0.0	0
chr1	72051423	0	0	0.0	0
chr1	72074530	0	0	0.0	0
chr1	72228411	0	0	0.0	0
chr1	72491604	0	0	0.0	0
chr1	72918529	0	0	0.0	0
chr1	73148700	0	0	0.0	0
chr1	73205543	0	0	0.0	0
chr1	73357622	0	0	0.0	0
chr1	73481529	0	0	0.0	0
chr1	73576945	0	0	0.0	0
chr1	73789261	0	0	0.0	0
chr1	73964049	0	0	0.0	0
chr1	74134392	0	0	0.0	0
chr1	74293385	0	0	0.0	0
chr1	74399894	0	0	0.0	0
chr1	74637728	0	0	0.0	0
chr1	74700867	0	0	0.0	0
chr1	74834906	0	0	0.0	0
chr1	74835889	0	0	0.0	0
chr1	74920637	0	0	0.0	0
chr1	75505469	0	0	0.0	0
chr1	75535595	0	0	0.0	0
chr1	76044913	0	0	0.0	0
chr1	76072172	0	0	0.0	0
chr1	76084458	0	0	0.0	0
chr1	76114104	0	0	0.0	0
chr1	76198451	0	0	0.0	0
chr1	76247790	0	0	0.0	0
chr1	76301324	0	0	0.0	0
chr1	76592519	0	0	0.0	0
chr1	76627165	0	0	0.0	0
chr1	76700930	0	0	0.0	0
chr1	76768355	0	0	0.0	0
chr1	76779110	0	0	0.0	0
chr1	76961657	0	0	0.0	0
chr1	76976368	0	0	0.0	0
chr1	76981861	0	0	0.0	0
chr1	77011333	0	0	0.0	0
chr1	77047118	0	0	0.0	0
chr1	77063235	0	0	0.0	0
chr1	77084704	0	1	0.0227	0
chr1	77138532	0	0	0.0	0
chr1	77140345	0	0	0.0	0
chr1	77167535	0	0	0.0	0
chr1	77300664	0	0	0.0	0
chr1	77599045	0	0	0.0	0
chr1	77732350	0	0	0.0	0
chr1	78065387	0	0	0.0	0
chr1	78118729	0	0	0.0	0
chr1	78237164	0	0	0.0	0
chr1	78492751	0	0	0.0	0
chr1	78619557	0	0	0.0	0
chr1	78693345	0	0	0.0	0
chr1	78824847	0	0	0.0	0
chr1	78884822	0	0	0.0	0
chr1	78915399	0	0	0.0	0
chr1	79000616	0	0	0.0	0
chr1	79286261	0	0	0.0	0
chr1	79410625	0	0	0.0	0
chr1	79431132	0	0	0.0	0
chr1	79549112	0	0	0.0	0
chr1	79736753	0	1	0.0137	0
chr1	79874105	0	0	0.0	0
chr1	79883543	0	0	0.0	0
chr1	80051747	0	0	0.0	0
chr1	80086673	0	0	0.0	0
chr1	80194881	0	0	0.0	0
chr1	80307802	0	0	0.0	0
chr1	80440995	0	0	0.0	0
chr1	80470553	0	0	0.0	0
chr1	80645161	0	0	0.0	0
chr1	80824813	0	0	0.0	0
chr1	80850986	0	0	0.0	0
chr1	80909522	0	0	0.0	0
chr1	80912810	0	0	0.0	0
chr1	80973641	0	0	0.0	0
chr1	81315905	0	0	0.0	0
chr1	81344277	0	0	0.0	0
chr1	81392172	0	0	0.0	0
chr1	81502338	0	0	0.0	0
chr1	81517896	0	0	0.0	0
chr1	81618718	0	0	0.0	0
chr1	81637425	0	0	0.0	0
chr1	81715227	0	0	0.0	0
chr1	81744557	0	0	0.0	0
chr1	82046465	0	0	0.0	0
chr1	82349050	0	0	0.0	0
chr1	82446433	0	0	0.0	0
chr1	82621495	0	0	0.0	0
chr1	83054626	0	0	0.0	0
chr1	83068377	0	0	0.0	0
chr1	83078371	0	0	0.0	0
chr1	83153401	0	0	0.0	0
chr1	83168301	0	0	0.0	0
chr1	83221276	0	0	0.0	0
chr1	83307001	0	0	0.0	0
chr1	83413061	0	0	0.0	0
chr1	83591526	0	0	0.0	0
chr1	83719703	0	0	0.0	0
chr1	83806099	0	0	0.0	0
chr1	84143016	0	0	0.0	0
chr1	84153900	0	0	0.0	0
chr1	84224417	0	0	0.0	0
chr1	84325350	0	0	0.0	0
chr1	84433946	0	0	0.0	0
chr1	84475900	0	0	0.0	0
chr1	84481063	0	0	0.0	0
chr1	84708753	0	0	0.0	0
chr1	84766738	0	0	0.0	0
chr1	84881212	0	0	0.0	0
chr1	84883310	0	0	0.0	0
chr1	84915941	0	0	0.0	0
chr1	85124974	0	0	0.0	0
chr1	85303789	0	0	0.0	0
chr1	85308221	0	0	0.0	0
chr1	85456358	0	0	0.0	0
chr1	85479556	0	0	0.0	0
chr1	85551129	0	0	0.0	0
chr1	85557673	0	0	0.0	0
chr1	85619610	0	0	0.0	0
chr1	85659722	0	0	0.0	0
chr1	85823854	0	0	0.0	0
chr1	85914831	0	0	0.0	0
chr1	85938969	0	0	0.0	0
chr1	86139241	0	0	0.0	0
chr1	86325620	0	1	0.0294	0
chr1	86484642	0	0	0.0	0
chr1	86527303	0	0	0.0	0
chr1	86608961	0	0	0.0	0
chr1	86639306	0	0	0.0	0
chr1	86840541	0	0	0.0	0
chr1	86976378	0	0	0.0	0
chr1	87151193	0	0	0.0	0
chr1	87160635	0	0	0.0	0
chr1	87573172	0	0	0.0	0
chr1	87781310	0	0	0.0	0
chr1	88022079	0	0	0.0	0
chr1	88035706	0	0	0.0	0
chr1	88151367	0	0	0.0	0
chr1	88155980	0	0	0.0	0
chr1	88162657	0	0	0.0	0
chr1	88178200	0	0	0.0	0
chr1	88195669	0	0	0.0	0
chr1	88314417	0	0	0.0	0
chr1	88470569	0	0	0.0	0
chr1	88483122	0	0	0.0	0
chr1	88836591	0	0	0.0	0
chr1	88926089	0	0	0.0	0
chr1	89033874	0	0	0.0	0
chr1	89042616	0	0	0.0	0
chr1	89043809	0	0	0.0	0
chr1	89044382	0	0	0.0	0
chr1	89072167	0	0	0.0	0
chr1	89230079	0	0	0.0	0
chr1	89266552	0	0	0.0	0
chr1	89375068	0	1	0.0156	0
chr1	89387184	0	0	0.0	0
chr1	89405323	0	0	0.0	0
chr1	89447269	0	0	0.0	0
chr1	89507268	0	0	0.0	0
chr1	89557617	0	0	0.0	0
chr1	89558474	0	0	0.0	0
chr1	89561982	0	0	0.0	0
chr1	89727204	0	0	0.0	0
chr1	89788954	0	0	0.0	0
chr1	89804882	0	0	0.0	0
chr1	89833333	0	0	0.0	0
chr1	89859603	0	0	0.0	0
chr1	89895208	0	0	0.0	0
chr1	89974377	0	0	0.0	0
chr1	90156297	0	0	0.0	0
chr1	90236131	0	0	0.0	0
chr1	90247830	1	6	0.1071	1
chr1	90357978	0	0	0.0	0
chr1	90481248	0	0	0.0	0
chr1	90718589	0	0	0.0	0
chr1	90942732	0	0	0.0	0
chr1	91011930	0	0	0.0	0
chr1	91050479	0	0	0.0	0
chr1	91120505	0	0	0.0	0
chr1	91152467	0	0	0.0	0
chr1	91197966	0	0	0.0	0
chr1	91364498	0	0	0.0	0
chr1	91620316	0	0	0.0	0
chr1	91621752	0	0	0.0	0
chr1	91632401	0	0	0.0	0
chr1	91661356	0	1	0.0141	0
chr1	91869296	0	0	0.0	0
chr1	92096786	0	0	0.0	0
chr1	92218421	0	0	0.0	0
chr1	92388794	0	0	0.0	0
chr1	92411003	0	0	0.0	0
chr1	92670708	0	0	0.0	0
chr1	92691580	0	0	0.0	0
chr1	92708949	0	0	0.0	0
chr1	92768405	0	0	0.0	0
chr1	92950087	0	0	0.0	0
chr1	92995080	0	0	0.0	0
chr1	93016737	0	0	0.0	0
chr1	93275797	0	0	0.0	0
chr1	93474555	0	0	0.0	0
chr1	93526320	0	0	0.0	0
chr1	93566533	0	0	0.0	0
chr1	93588147	0	0	0.0	0
chr1	93628580	0	0	0.0	0
chr1	93757764	0	0	0.0	0
chr1	93849330	0	0	0.0	0
chr1	94026761	0	0	0.0	0
chr1	94042818	0	0	0.0	0
chr1	94103821	0	0	0.0	0
chr1	94213273	0	0	0.0	0
chr1	94399873	0	0	0.0	0
chr1	94439558	0	0	0.0	0
chr1	94575194	0	0	0.0	0
chr1	94606108	0	0	0.0	0
chr1	94667501	0	0	0.0	0
chr1	94671178	0	0	0.0	0
chr1	94735043	0	0	0.0	0
chr1	94742551	0	0	0.0	0
chr1	94774584	0	0	0.0	0
chr1	94916631	0	0	0.0	0
chr1	95008845	0	0	0.0	0
chr1	95231064	0	0	0.0	0
chr1	95232182	0	0	0.0	0
chr1	95252202	0	0	0.0	0
chr1	95300389	0	0	0.0	0
chr1	95348744	0	0	0.0	0
chr1	95389015	0	0	0.0	0
chr1	95483207	0	0	0.0	0
chr1	95491868	0	0	0.0	0
chr1	95525169	0	0	0.0	0
chr1	95548508	0	0	0.0	0
chr1	95763802	0	0	0.0	0
chr1	95840154	0	0	0.0	0
chr1	95915592	0	0	0.0	0
chr1	95988220	0	0	0.0	0
chr1	96148140	0	0	0.0	0
chr1	96204094	0	0	0.0	0
chr1	96211667	0	0	0.0	0
chr1	96336117	0	0	0.0	0
chr1	96545833	0	0	0.0	0
chr1	96612292	0	0	0.0	0
chr1	96674774	0	0	0.0	0
chr1	96676516	0	0	0.0	0
chr1	96966714	0	0	0.0	0
chr1	97421267	0	0	0.0	0
chr1	97496931	0	0	0.0	0
chr1	97896479	0	0	0.0	0
chr1	97933462	0	0	0.0	0
chr1	98125940	0	0	0.0	0
chr1	98215707	0	0	0.0	0
chr1	98546454	0	0	0.0	0
chr1	98619304	0	0	0.0	0
chr1	98643538	0	0	0.0	0
chr1	99003966	0	0	0.0	0
chr1	99105393	0	0	0.0	0
chr1	99164799	0	0	0.0	0
chr1	99650336	0	1	0.0476	0
chr1	99653906	0	0	0.0	0
chr1	99700636	0	0	0.0	0
chr1	99858581	0	0	0.0	0
chr1	100031909	0	0	0.0	0
chr1	100200758	0	0	0.0	0
chr1	100249722	0	0	0.0	0
chr1	100305075	0	0	0.0	0
chr1	100313605	0	0	0.0	0
chr1	100408800	0	0	0.0	0
chr1	100641564	0	0	0.0	0
chr1	100879779	0	0	0.0	0
chr1	100985349	0	0	0.0	0
chr1	101147504	0	0	0.0	0
chr1	101188548	0	0	0.0	0
chr1	101419570	0	0	0.0	0
chr1	101507007	0	0	0.0	0
chr1	101534867	0	0	0.0	0
chr1	101589212	0	0	0.0	0
chr1	102488798	0	0	0.0	0
chr1	102524420	0	0	0.0	0
chr1	102551693	0	0	0.0	0
chr1	102914483	0	0	0.0	0
chr1	103050884	0	0	0.0	0
chr1	103113901	0	0	0.0	0
chr1	103218069	0	0	0.0	0
chr1	103276035	0	0	0.0	0
chr1	103525956	0	0	0.0	0
chr1	104135901	0	0	0.0	0
chr1	104260132	0	0	0.0	0
chr1	104347293	0	0	0.0	0
chr1	104587227	0	0	0.0	0
chr1	104658754	0	0	0.0	0
chr1	104968409	0	0	0.0	0
chr1	105258781	0	0	0.0	0
chr1	105570148	0	0	0.0	0
chr1	105622986	0	0	0.0	0
chr1	105631243	0	1	0.0172	0
chr1	105801856	0	0	0.0	0
chr1	105935019	0	0	0.0	0
chr1	106195433	0	0	0.0	0
chr1	106527469	0	0	0.0	0
chr1	106875038	0	0	0.0	0
chr1	107105041	0	0	0.0	0
chr1	107600732	0	0	0.0	0
chr1	108228323	0	0	0.0	0
chr1	108308464	0	0	0.0	0
chr1	108331916	0	0	0.0	0
chr1	108385916	0	0	0.0	0
chr1	108466022	0	0	0.0	0
chr1	108471039	0	0	0.0	0
chr1	108720566	0	0	0.0	0
chr1	108786635	0	0	0.0	0
chr1	108817914	0	0	0.0	0
chr1	109114525	0	0	0.0	0
chr1	109168741	0	0	0.0	0
chr1	109323027	0	0	0.0	0
chr1	109364005	0	0	0.0	0
chr1	109389887	0	0	0.0	0
chr1	109430808	0	0	0.0	0
chr1	109454400	0	0	0.0	0
chr1	109501653	0	0	0.0	0
chr1	109562749	0	0	0.0	0
chr1	109620402	0	0	0.0	0
chr1	109769041	0	0	0.0	0
chr1	109819800	0	1	0.0141	0
chr1	109918775	0	0	0.0	0
chr1	110212076	0	0	0.0	0
chr1	110357941	0	0	0.0	0
chr1	110410586	0	0	0.0	0
chr1	110444148	0	0	0.0	0
chr1	110484874	0	0	0.0	0
chr1	110533310	0	0	0.0	0
chr1	110588089	0	0	0.0	0
chr1	110681772	0	0	0.0	0
chr1	111123003	0	0	0.0	0
chr1	111135780	0	0	0.0	0
chr1	111202979	0	0	0.0	0
chr1	111207090	0	0	0.0	0
chr1	111238333	0	0	0.0	0
chr1	111292132	0	0	0.0	0
chr1	111457238	0	0	0.0	0
chr1	111482819	0	0	0.0	0
chr1	111599742	0	0	0.0	0
chr1	111737632	0	0	0.0	0
chr1	111788690	0	0	0.0	0
chr1	111893823	0	0	0.0	0
chr1	111894497	0	0	0.0	0
chr1	112030729	0	0	0.0	0
chr1	112037862	0	0	0.0	0
chr1	112135855	0	0	0.0	0
chr1	112138146	0	0	0.0	0
chr1	112143005	0	0	0.0	0
chr1	112332620	0	0	0.0	0
chr1	112376282	0	0	0.0	0
chr1	112389183	0	0	0.0	0
chr1	112500032	0	0	0.0	0
chr1	112513857	0	0	0.0	0
chr1	112813066	0	0	0.0	0
chr1	112856088	0	0	0.0	0
chr1	112935383	0	1	0.0147	0
chr1	113194801	0	0	0.0	0
chr1	113206514	0	0	0.0	0
chr1	113218138	0	1	0.0233	0
chr1	113279576	0	0	0.0	0
chr1	113340166	0	0	0.0	0
chr1	113715060	0	0	0.0	0
chr1	113744278	0	0	0.0	0
chr1	113835878	0	0	0.0	0
chr1	114011081	0	0	0.0	0
chr1	114012453	0	0	0.0	0
chr1	114033060	0	0	0.0	0
chr1	114043906	0	0	0.0	0
chr1	114282292	0	0	0.0	0
chr1	114846589	0	0	0.0	0
chr1	114983767	0	0	0.0	0
chr1	115019312	0	0	0.0	0
chr1	115274062	0	0	0.0	0
chr1	115328775	0	0	0.0	0
chr1	115329878	0	0	0.0	0
chr1	115388615	0	0	0.0	0
chr1	115389132	0	0	0.0	0
chr1	115466745	0	0	0.0	0
chr1	115549099	0	0	0.0	0
chr1	115576151	0	0	0.0	0
chr1	115623419	0	0	0.0	0
chr1	115651406	0	0	0.0	0
chr1	115720665	0	0	0.0	0
chr1	115738446	0	0	0.0	0
chr1	115917727	0	0	0.0	0
chr1	116289961	0	0	0.0	0
chr1	116294188	0	0	0.0	0
chr1	116343664	0	0	0.0	0
chr1	116502405	0	0	0.0	0
chr1	116645736	0	0	0.0	0
chr1	116706795	0	0	0.0	0
chr1	116721245	0	0	0.0	0
chr1	116756829	0	0	0.0	0
chr1	116942350	0	0	0.0	0
chr1	116963222	0	0	0.0	0
chr1	116992612	0	0	0.0	0
chr1	117118032	0	0	0.0	0
chr1	117285673	1	3	0.0353	1
chr1	117329724	0	0	0.0	0
chr1	117533263	0	0	0.0	0
chr1	117585113	0	0	0.0	0
chr1	117633728	0	0	0.0	0
chr1	117637431	0	0	0.0	0
chr1	117653016	0	0	0.0	0
chr1	117685621	0	0	0.0	0
chr1	117708445	0	0	0.0	0
chr1	117744406	0	0	0.0	0
chr1	118128705	0	0	0.0	0
chr1	118148685	0	0	0.0	0
chr1	118210640	0	0	0.0	0
chr1	118218798	0	0	0.0	0
chr1	118233968	0	0	0.0	0
chr1	118268292	1	3	0.0455	1
chr1	118527258	0	0	0.0	0
chr1	118667715	0	0	0.0	0
chr1	118783574	0	0	0.0	0
chr1	118876428	0	0	0.0	0
chr1	118991008	0	0	0.0	0
chr1	118992110	0	0	0.0	0
chr1	119181656	0	0	0.0	0
chr1	119219144	0	0	0.0	0
chr1	119545137	0	0	0.0	0
chr1	119852776	0	0	0.0	0
chr1	119853575	0	0	0.0	0
chr1	119881025	0	0	0.0	0
chr1	120040795	0	0	0.0	0
chr1	120201037	0	0	0.0	0
chr1	120415923	0	0	0.0	0
chr1	120433819	0	0	0.0	0
chr1	120697337	0	0	0.0	0
chr1	120752835	0	0	0.0	0
chr1	120880142	0	0	0.0	0
chr1	120966450	0	0	0.0	0
chr1	121234485	0	0	0.0	0
chr1	121280640	0	0	0.0	0
chr1	121360471	0	0	0.0	0
chr1	121374119	0	0	0.0	0
chr1	121478306	0	0	0.0	0
chr1	121559827	0	0	0.0	0
chr1	124983005	0	0	0.0	0
chr1	124997567	0	0	0.0	0
chr1	124997909	0	0	0.0	0
chr1	125042834	0	0	0.0	0
chr1	125047753	0	0	0.0	0
chr1	143330418	0	0	0.0	0
chr1	143440069	0	0	0.0	0
chr1	143575422	0	0	0.0	0
chr1	143582584	0	0	0.0	0
chr1	143619556	0	0	0.0	0
chr1	143644732	0	0	0.0	0
chr1	143747706	0	0	0.0	0
chr1	144022107	0	0	0.0	0
chr1	144054586	0	0	0.0	0
chr1	144125445	0	0	0.0	0
chr1	144155991	0	0	0.0	0
chr1	144265681	0	0	0.0	0
chr1	144442839	0	0	0.0	0
chr1	144460743	0	0	0.0	0
chr1	144700696	0	0	0.0	0
chr1	144810393	0	0	0.0	0
chr1	144840022	0	0	0.0	0
chr1	144905927	0	0	0.0	0
chr1	144919587	0	0	0.0	0
chr1	144999345	0	0	0.0	0
chr1	145045856	0	0	0.0	0
chr1	145408006	0	0	0.0	0
chr1	145424676	0	0	0.0	0
chr1	145520020	0	0	0.0	0
chr1	145622058	0	0	0.0	0
chr1	145656015	0	0	0.0	0
chr1	145749469	0	0	0.0	0
chr1	145977908	0	0	0.0	0
chr1	146200177	0	0	0.0	0
chr1	146589645	0	0	0.0	0
chr1	146633718	0	0	0.0	0
chr1	146778426	0	0	0.0	0
chr1	146829109	0	0	0.0	0
chr1	146957425	0	0	0.0	0
chr1	147092935	0	0	0.0	0
chr1	147106802	0	0	0.0	0
chr1	147156760	0	0	0.0	0
chr1	147319528	0	0	0.0	0
chr1	147340781	0	0	0.0	0
chr1	147342076	0	0	0.0	0
chr1	147481623	0	0	0.0	0
chr1	147517514	0	0	0.0	0
chr1	147539985	0	0	0.0	0
chr1	147855140	0	0	0.0	0
chr1	147889353	0	0	0.0	0
chr1	147942443	0	0	0.0	0
chr1	147978706	0	0	0.0	0
chr1	148129731	0	0	0.0	0
chr1	148417698	0	0	0.0	0
chr1	148650897	0	0	0.0	0
chr1	148812477	0	0	0.0	0
chr1	149084851	0	0	0.0	0
chr1	149102629	0	0	0.0	0
chr1	149317761	0	0	0.0	0
chr1	149420131	0	0	0.0	0
chr1	149658187	0	0	0.0	0
chr1	149800575	0	0	0.0	0
chr1	149841120	0	0	0.0	0
chr1	149841426	0	0	0.0	0
chr1	149852387	0	0	0.0	0
chr1	149852692	0	0	0.0	0
chr1	149934898	0	0	0.0	0
chr1	150157477	0	1	0.0123	0
chr1	150208182	0	0	0.0	0
chr1	150267933	0	0	0.0	0
chr1	150527202	0	0	0.0	0
chr1	150667314	0	0	0.0	0
chr1	150845502	0	0	0.0	0
chr1	150877873	0	0	0.0	0
chr1	150925965	0	0	0.0	0
chr1	151058424	0	0	0.0	0
chr1	151138543	0	0	0.0	0
chr1	151161636	0	0	0.0	0
chr1	151169746	0	0	0.0	0
chr1	151465321	0	0	0.0	0
chr1	151696390	0	0	0.0	0
chr1	151702165	0	0	0.0	0
chr1	151845702	0	0	0.0	0
chr1	152001502	0	0	0.0	0
chr1	152012915	0	0	0.0	0
chr1	152404739	0	0	0.0	0
chr1	152478380	0	0	0.0	0
chr1	152495865	0	0	0.0	0
chr1	152505751	0	0	0.0	0
chr1	152531365	0	0	0.0	0
chr1	152544901	0	0	0.0	0
chr1	152646967	0	0	0.0	0
chr1	152796654	0	0	0.0	0
chr1	152806719	0	0	0.0	0
chr1	153107042	0	0	0.0	0
chr1	153309529	0	0	0.0	0
chr1	153439450	0	0	0.0	0
chr1	153505926	0	0	0.0	0
chr1	153667941	0	0	0.0	0
chr1	153779523	0	0	0.0	0
chr1	153853316	0	0	0.0	0
chr1	153968478	0	0	0.0	0
chr1	154102321	0	0	0.0	0
chr1	154326672	0	0	0.0	0
chr1	154421882	0	0	0.0	0
chr1	154447970	0	0	0.0	0
chr1	154468288	0	0	0.0	0
chr1	154476236	0	0	0.0	0
chr1	154489111	0	0	0.0	0
chr1	154529960	0	0	0.0	0
chr1	154661421	0	0	0.0	0
chr1	154663823	0	0	0.0	0
chr1	154680645	0	1	0.0217	0
chr1	154720666	0	0	0.0	0
chr1	154966397	1	3	0.0357	1
chr1	155011723	0	0	0.0	0
chr1	155014178	0	0	0.0	0
chr1	155065254	0	0	0.0	0
chr1	155080706	0	0	0.0	0
chr1	155115075	0	0	0.0	0
chr1	155148527	0	1	0.0127	0
chr1	155258112	0	0	0.0	0
chr1	155324043	0	0	0.0	0
chr1	155614810	0	0	0.0	0
chr1	155621290	0	0	0.0	0
chr1	155750673	0	0	0.0	0
chr1	156100524	0	0	0.0	0
chr1	156160954	0	0	0.0	0
chr1	156372758	0	0	0.0	0
chr1	156420122	0	0	0.0	0
chr1	156476078	0	1	0.0109	0
chr1	156485166	0	0	0.0	0
chr1	156531951	0	0	0.0	0
chr1	156596763	0	0	0.0	0
chr1	156609017	0	0	0.0	0
chr1	156621793	0	0	0.0	0
chr1	156732574	0	0	0.0	0
chr1	156805016	0	0	0.0	0
chr1	156840770	0	0	0.0	0
chr1	156938535	0	0	0.0	0
chr1	156961618	0	0	0.0	0
chr1	157025035	0	0	0.0	0
chr1	157176069	0	0	0.0	0
chr1	157226082	0	0	0.0	0
chr1	157294518	0	0	0.0	0
chr1	157309447	0	0	0.0	0
chr1	157376655	0	0	0.0	0
